cusip,year,ikn,qn
269803,1962,0.04514484,-0.43410447
269803,1963,0.03429663,-0.80918097
269803,1964,0.08265238,-0.64045132
269803,1965,0.1975619,-0.3162084
269803,1966,0.13687084,0.46949264
269803,1967,0.15433276,-0.44022756
269803,1968,0.21038821,0.61748916
269803,1969,0.14268516,2.28289433
269803,1970,0.10198861,0.6422054
269803,1971,0.10089077,0.38605291
269803,1972,0.11998345,0.42903733
269803,1973,0.1135195,0.00524445
269803,1974,0.12329074,-0.92607471
269803,1975,0.16176927,-1.558105
269803,1976,0.09989245,-0.7111279
269803,1977,0.20327604,0.30777252
269803,1978,0.14656135,-0.06013521
269803,1979,0.11612781,-0.21475621
269803,1980,0.17896453,-0.47588125
269803,1981,0.13373325,-0.75366463
269803,1982,0.0965634,-1.20290789
269803,1983,0.0639803,-1.15671927
269803,1984,0.0706269,-0.54019995
269803,1985,0.08602042,-0.71857109
276191,1951,0.35620882,0.0880237
276191,1952,0.57767818,1.28348156
276191,1953,0.25289167,0.18175374
276191,1954,0.15350329,-0.43726537
276191,1955,0.27517421,0.21208276
276191,1956,0.46046404,0.45251452
276191,1957,0.22334507,0.16662317
276191,1958,0.31725702,-0.68679986
276191,1959,0.24779398,-0.31783692
276191,1960,0.26620012,-0.36243999
276191,1961,0.17492657,-0.43616758
276191,1962,0.09774845,0.04263984
276191,1963,0.13004658,-0.05203175
276191,1964,0.2717887,0.33703736
276191,1965,0.26377317,0.71146413
276191,1966,0.35719182,1.66831692
276191,1967,0.34409338,1.33095149
276191,1968,0.32500495,1.59337529
276191,1969,0.15240916,0.78176123
276191,1970,0.24321019,0.15620386
276191,1971,0.10284583,0.1712364
276191,1972,0.30496887,0.33000816
276191,1973,0.25914299,0.15109528
276191,1974,0.05254563,-0.41095895
276191,1975,0.06682865,-0.58787106
276191,1976,0.07208415,-0.59213877
276191,1977,0.08473153,-0.54432576
276191,1978,0.26714288,-0.77327475
276191,1979,0.22304348,-0.04256484
276191,1980,0.25920978,-0.1814477
276191,1981,0.21933661,-0.27844223
276191,1982,0.16404145,-0.24085752
276191,1983,0.23139175,-0.08763667
276191,1984,0.10517729,0.08924216
276191,1985,0.13889678,0.18959926
277461,1951,0.1410642,2.56280565
277461,1952,0.11330699,2.53502939
277461,1953,0.13260036,2.35022941
277461,1954,0.16246787,2.72128013
277461,1955,0.14320464,5.57678926
277461,1956,0.16180932,6.87665907
277461,1957,0.14428043,7.23465769
277461,1958,0.14029893,7.43165748
277461,1959,0.14590816,12.34696509
277461,1960,0.16669495,19.18523188
277461,1961,0.15951771,18.6238431
277461,1962,0.15517439,17.82753816
277461,1963,0.1668152,16.39304123
277461,1964,0.1703185,17.81827576
277461,1965,0.21911597,18.73265552
277461,1966,0.28416999,30.29315511
277461,1967,0.28613557,26.6100996
277461,1968,0.2603638,27.25151071
277461,1969,0.2233193,21.49381408
277461,1970,0.21197402,18.83047865
277461,1971,0.17890668,14.13781336
277461,1972,0.14272668,16.79322418
277461,1973,0.18375106,24.21186101
277461,1974,0.22768876,16.18795007
277461,1975,0.18742374,5.74914776
277461,1976,0.14846516,9.16618061
277461,1977,0.11935358,6.01517386
277461,1978,0.11534617,2.01520441
277461,1979,0.14108822,2.04754416
277461,1980,0.18018977,0.66283681
277461,1981,0.19773239,1.67494361
277461,1982,0.21063749,1.23368256
277461,1983,0.12697342,1.53938738
277461,1984,0.13768503,1.05090153
277461,1985,0.19668053,0.69281683
278058,1951,0.20061789,1.24854473
278058,1952,0.2010922,-0.06260252
278058,1953,0.26992565,0.50578036
278058,1954,0.19729029,0.43461367
278058,1955,0.20788905,1.4165168
278058,1956,0.20925281,1.5029667
278058,1957,0.18114245,1.22371121
278058,1958,0.0869357,-0.65484599
278058,1959,0.1120812,1.30150349
278058,1960,0.16660013,4.19804635
278058,1961,0.06394641,1.353753
278058,1962,0.17685339,3.19404889
278058,1963,0.19611949,1.98564119
278058,1964,0.24741168,2.65686686
278058,1965,0.33184159,2.80399949
278058,1966,0.34581247,4.64432603
278058,1967,0.24322895,1.50014019
278058,1968,0.20230417,3.36225045
278058,1969,0.28964144,4.75069279
278058,1970,0.22735444,3.16130384
278058,1971,0.21203349,2.01978507
278058,1972,0.17868846,2.33549016
278058,1973,0.22490333,1.53731006
278058,1974,0.22451976,-0.50258423
278058,1975,0.16506324,-1.29219622
278058,1976,0.13047999,-0.6174391
278058,1977,0.13360357,0.03159876
278058,1978,0.37917065,-0.73908808
278058,1979,0.13841101,-0.93440105
278058,1980,0.13037249,-0.96068711
278058,1981,0.11729732,-0.96047763
278058,1982,0.07503963,-0.81045571
278058,1983,0.07925193,-0.44128101
278058,1984,0.11809955,0.61773128
278058,1985,0.10926335,0.10222207
280875,1951,0.15253242,-1.25364345
280875,1952,0.12585759,-1.665403
280875,1953,0.17163765,-1.55172695
280875,1954,0.16163178,-0.71903168
280875,1955,0.17535073,0.0628688
280875,1956,0.25207669,0.8628888
280875,1957,0.19121073,-0.37601574
280875,1958,0.18121097,-1.09809166
280875,1959,0.18655326,0.78192528
280875,1960,0.239476,3.41160215
280875,1961,0.20154119,3.93262016
280875,1962,0.1681881,7.80943869
280875,1963,0.12354235,2.84803323
280875,1964,0.09831771,2.3821413
280875,1965,0.1327038,2.65915884
280875,1966,0.18150447,1.88876022
280875,1967,0.23952066,1.60518106
280875,1968,0.36212731,10.1868228
280875,1969,0.34769722,14.06727329
280875,1970,0.33396436,2.50098671
280875,1971,0.27935624,2.86573708
280875,1972,0.29508697,4.85315687
280875,1973,0.25930865,4.01617518
280875,1974,0.18179288,0.4004693
280875,1975,0.18629568,-1.14198126
280875,1976,0.16242634,1.17934288
280875,1977,0.25293577,1.88155071
280875,1978,0.20454829,2.62849722
280875,1979,0.21891698,2.38936142
280875,1980,0.2516104,0.97996039
280875,1981,0.14815106,0.59266649
280875,1982,0.08775831,0.21314196
280875,1983,0.17842586,0.3659238
280875,1984,0.26281553,1.53131712
280875,1985,0.15983775,0.59535779
291011,1951,0.12941672,-0.07185969
291011,1952,0.1224484,-1.04238685
291011,1953,0.17691522,-1.31906176
291011,1954,0.19510517,-1.42535753
291011,1955,0.15858221,-0.70516249
291011,1956,0.1676045,0.53271262
291011,1957,0.1907576,1.50215535
291011,1958,0.14679366,0.92864886
291011,1959,0.21048905,4.56344364
291011,1960,0.27469293,9.43457563
291011,1961,0.247683,14.90223467
291011,1962,0.3338757,26.80971186
291011,1963,0.40799094,20.02595649
291011,1964,0.26344356,19.73486893
291011,1965,0.32474493,17.74722567
291011,1966,0.41985878,22.96927135
291011,1967,0.26169572,21.5272675
291011,1968,0.33024245,38.32722078
291011,1969,0.32127308,32.76004135
291011,1970,0.32376478,32.04713049
291011,1971,0.20566745,27.38573876
291011,1972,0.22666474,31.11234392
291011,1973,0.33585735,31.34133297
291011,1974,0.33966912,25.44548905
291011,1975,0.20635313,9.03122066
291011,1976,0.26017198,12.11034295
291011,1977,0.20873276,10.02543118
291011,1978,0.23528289,8.17348352
291011,1979,0.35426592,6.76556984
291011,1980,0.19608472,4.39978301
291011,1981,0.19626423,3.97061425
291011,1982,0.18044127,4.73462367
291011,1983,0.22046523,7.04812772
291011,1984,0.26868668,7.32274055
291011,1985,0.2206135,6.53255636
300587,1951,0.32174161,0.43686577
300587,1952,0.18737903,0.36602284
300587,1953,0.25770223,0.44560129
300587,1954,0.27717295,0.03204791
300587,1955,0.22977188,1.67220391
300587,1956,0.3432538,5.2409459
300587,1957,0.28561476,5.62585262
300587,1958,0.14846617,1.27133504
300587,1959,0.16935804,3.96895566
300587,1960,0.22957216,3.0086081
300587,1961,0.30440998,2.36771838
300587,1962,0.38676943,2.98896114
300587,1963,0.27520601,2.1430531
300587,1964,0.18984707,1.25900842
300587,1965,0.22796921,1.37221629
300587,1966,0.27287266,2.8957065
300587,1967,0.26909978,0.95473515
300587,1968,0.19267576,3.34463474
300587,1969,0.26807669,3.19007977
300587,1970,0.20434005,0.47878006
300587,1971,0.11478533,0.35456078
300587,1972,0.12201815,-0.46512751
300587,1973,0.11632692,-0.15750358
300587,1974,0.17529959,-1.37422122
300587,1975,0.1289746,-2.22817505
300587,1976,0.14315889,-1.9143774
300587,1977,0.19743919,-0.7488336
300587,1978,0.16736199,-0.98238577
300587,1979,0.22089181,-0.54044328
300587,1980,0.18482699,0.38448888
300587,1981,0.1817143,-0.17417199
300587,1982,0.12788323,-0.98978887
300587,1983,0.13916655,-0.72111676
300587,1984,0.23310001,0.88307428
300587,1985,0.25519698,0.66847354
302290,1951,0.11043048,-0.59952678
302290,1952,0.13856342,0.24517863
302290,1953,0.15128093,0.06994879
302290,1954,0.14818483,-0.32695949
302290,1955,0.15765,1.16204127
302290,1956,0.17428523,2.25917959
302290,1957,0.18922257,2.47899536
302290,1958,0.13947714,1.20857259
302290,1959,0.11470463,2.00647812
302290,1960,0.11138,1.26797776
302290,1961,0.12192805,0.55862306
302290,1962,0.15333212,1.31627269
302290,1963,0.1243213,1.75235383
302290,1964,0.14108244,2.5598126
302290,1965,0.12605403,3.03696141
302290,1966,0.14460807,2.30340255
302290,1967,0.17470448,1.14455735
302290,1968,0.18438497,1.26361693
302290,1969,0.14522607,1.38074631
302290,1970,0.14068482,0.28260043
302290,1971,0.13045923,0.66949409
302290,1972,0.13187198,0.49365311
302290,1973,0.13850268,0.70040247
302290,1974,0.1544082,0.56598712
302290,1975,0.15368275,-0.57299472
302290,1976,0.15606238,-0.23674831
302290,1977,0.12514055,-0.05865032
302290,1978,0.13042749,-0.40663312
302290,1979,0.15737161,-0.52316395
302290,1980,0.15006055,-0.5578279
302290,1981,0.17473233,-0.2818166
302290,1982,0.15466764,-0.78485275
302290,1983,0.12199561,-0.80591014
302290,1984,0.13148725,-0.61877842
302290,1985,0.14241997,-0.4324465
302491,1951,0.36991714,0.32046594
302491,1952,0.32962726,1.77331757
302491,1953,0.186046,0.86114948
302491,1954,0.13818375,0.18210473
302491,1955,0.16866766,1.29530029
302491,1956,0.21813198,1.83949053
302491,1957,0.16371851,1.7314508
302491,1958,0.117518,0.17954406
302491,1959,0.14890742,3.17161069
302491,1960,0.19936619,3.35117954
302491,1961,0.16085861,4.59437121
302491,1962,0.24289522,7.7703696
302491,1963,0.45122391,5.05970108
302491,1964,0.22198532,5.26553578
302491,1965,0.20766869,5.3775939
302491,1966,0.23380826,6.99818833
302491,1967,0.21890319,3.56556924
302491,1968,0.19044646,4.27111135
302491,1969,0.1919553,3.83361382
302491,1970,0.15707608,0.60409181
302491,1971,0.17336294,0.39167656
302491,1972,0.20642502,0.39698948
302491,1973,0.18999013,-0.01436464
302491,1974,0.25148692,-0.77212327
302491,1975,0.18306174,-1.28758333
302491,1976,0.1114279,-0.66579122
302491,1977,0.14897205,-0.64131027
302491,1978,0.15249618,-0.81186925
302491,1979,0.18839648,-0.82338051
302491,1980,0.16220836,-0.8451278
302491,1981,0.1420404,-0.72775128
302491,1982,0.13494728,-1.11789606
302491,1983,0.08892154,-0.88872149
302491,1984,0.09721919,-0.51362795
302491,1985,0.19713277,-0.17914793
313549,1951,0.1748187,-0.23429577
313549,1952,0.13050391,0.36418339
313549,1953,0.0855181,1.728162
313549,1954,0.13984505,1.13192129
313549,1955,0.39196373,4.62646728
313549,1956,0.45430071,11.26581001
313549,1957,0.22899306,10.40054011
313549,1958,0.20047731,5.7091111
313549,1959,0.26110484,13.22553047
313549,1960,0.25982522,19.39069683
313549,1961,0.24137017,9.66709507
313549,1962,0.30606418,13.80518213
313549,1963,0.2922451,11.76958056
313549,1964,0.37516035,11.65688663
313549,1965,0.43748222,7.81978727
313549,1966,0.22572088,4.56630476
313549,1967,0.16498963,2.23969146
313549,1968,0.1767346,4.48064343
313549,1969,0.19159549,2.74987957
313549,1970,0.16517371,0.20727081
313549,1971,0.15916264,0.59788451
313549,1972,0.22704153,0.42452462
313549,1973,0.30976234,0.72842833
313549,1974,0.16943779,-0.86338513
313549,1975,0.07661968,-1.14775462
313549,1976,0.07109252,-1.40016538
313549,1977,0.13665222,-0.57894179
313549,1978,0.17401686,-1.18966463
313549,1979,0.2475944,-0.87488623
313549,1980,0.36140702,-0.62315822
313549,1981,0.20221543,-0.04158346
313549,1982,0.14077202,-0.09714295
313549,1983,0.12221224,0.58058592
313549,1984,0.15937937,1.19289785
313549,1985,0.23957785,0.42384037
318315,1951,0.19248809,-1.45555418
318315,1952,0.21062582,-0.61682223
318315,1953,0.19735126,-0.73818684
318315,1954,0.18902922,-1.26866689
318315,1955,0.21835915,0.42875105
318315,1956,0.20034668,1.92213975
318315,1957,0.21759687,2.46374103
318315,1958,0.11560179,1.42436308
318315,1959,0.14527878,4.14784373
318315,1960,0.22583507,4.29560161
318315,1961,0.18719241,1.88963029
318315,1962,0.16186264,3.6182593
318315,1963,0.22311066,1.91093564
318315,1964,0.16622103,1.92808116
318315,1965,0.254573,2.53839484
318315,1966,0.22267354,2.10115928
318315,1967,0.22277928,1.7764908
318315,1968,0.26559957,2.74117898
318315,1969,0.19763734,2.59650073
318315,1970,0.21562376,1.1741808
318315,1971,0.14585721,0.62334813
318315,1972,0.17228082,0.80698374
318315,1973,0.23698316,0.37914214
318315,1974,0.21817458,-0.9575027
318315,1975,0.11752928,-0.95857414
318315,1976,0.097294,-0.48785912
318315,1977,0.11344502,-0.45185157
318315,1978,0.12065705,-1.1008852
318315,1979,0.12334713,-1.20610047
318315,1980,0.08320799,-1.44833343
318315,1981,0.08910871,-1.26061101
318315,1982,0.09004668,-1.4401211
318315,1983,0.11015103,-1.09611195
318315,1984,0.13089576,-0.93892732
318315,1985,0.10857567,-1.03800488
344892,1951,0.50839095,9.47444005
344892,1952,0,11.18941769
344892,1953,0,12.9128083
344892,1954,0.80239612,19.90453434
344892,1955,0.33174935,21.4048201
344892,1956,0.20834977,13.61161059
344892,1957,0.27172542,12.86428245
344892,1958,0.11006744,8.54424813
344892,1959,0.16421982,8.87447071
344892,1960,0.29895931,5.4560373
344892,1961,0.07833379,1.83968503
344892,1962,0.07214117,1.02093857
344892,1963,0.16212819,-0.93251972
344892,1964,0.14853767,-0.72417735
344892,1965,0.14248715,0.25845175
344892,1966,0.27484092,1.48148698
344892,1967,0.5769016,1.48044873
344892,1968,0.28010177,1.00765422
344892,1969,0.07439262,0.33958097
344892,1970,0.09354232,-1.79302773
344892,1971,0.07173913,-1.93899135
344892,1972,0.12254985,-1.99523254
344892,1973,0.12713541,-2.35517087
344892,1974,0.15420563,-1.88646826
344892,1975,0.33926371,-0.75880398
344892,1976,0.18551347,-0.58975158
344892,1977,0.0868697,-0.56181805
344892,1978,0.03841922,-0.93822823
344892,1979,0.05595076,-1.03281753
344892,1980,0.03801547,-0.62841272
344892,1981,0.06541077,-1.0837377
344892,1982,0.0706066,-1.25497019
344892,1983,0.01128831,-1.07573324
344892,1984,0.10466107,-0.83535359
344892,1985,0.02718743,-0.8355477
359370,1951,0.17632475,-0.69334542
359370,1952,0.1508982,-2.28946258
359370,1953,0.18684496,-2.59917952
359370,1954,0.1229841,-3.13195642
359370,1955,0.38123137,0.13226077
359370,1956,0.4563203,6.13258406
359370,1957,0.11598444,2.48577032
359370,1958,0.11698428,-2.56549042
359370,1959,0.16052978,2.49384332
359370,1960,0.15305345,6.12332179
359370,1961,0.16886297,1.49293069
359370,1962,0.12443445,5.00066873
359370,1963,0.13643647,4.64164824
359370,1964,0.22557488,6.59654947
359370,1965,0.3068033,6.12282104
359370,1966,0.47952213,6.88747885
359370,1967,0.5097444,0.81208413
359370,1968,0.34529123,3.20288542
359370,1969,0.39948702,2.6415383
359370,1970,0.16647005,1.84581956
359370,1971,0.14320756,0.78132172
359370,1972,0.15041503,1.2760537
359370,1973,0.45131415,0.80186839
359370,1974,0.23324114,-0.29235817
359370,1975,0.13078453,-0.70547965
359370,1976,0.14507131,-0.59954375
359370,1977,0.14595965,-0.10677495
359370,1978,0.1942293,-0.33932841
359370,1979,0.12886666,-0.43805607
359370,1980,0.16537892,-0.37058829
359370,1981,0.1567129,-0.55376567
359370,1982,0.10011621,-0.73498049
359370,1983,0.10924874,-0.30030959
359370,1984,0.14669674,0.59983708
359370,1985,0.18691826,-0.04162494
369604,1951,0.22575461,3.31884173
369604,1952,0.24804567,3.72923984
369604,1953,0.2602635,4.87198436
369604,1954,0.25407996,5.69580699
369604,1955,0.22087093,10.21589919
369604,1956,0.23827833,12.45307503
369604,1957,0.16584215,11.44731291
369604,1958,0.11789939,10.55106345
369604,1959,0.10681434,14.98723031
369604,1960,0.15898114,20.33778571
369604,1961,0.16891725,14.0167066
369604,1962,0.14663001,14.43049465
369604,1963,0.1332857,14.70725356
369604,1964,0.15550431,16.02380084
369604,1965,0.32603532,16.64560033
369604,1966,0.36217453,18.22135672
369604,1967,0.33383065,9.35813754
369604,1968,0.26190739,8.91213535
369604,1969,0.2349794,7.246365
369604,1970,0.22694516,4.19710992
369604,1971,0.19589781,4.53649763
369604,1972,0.14832264,6.15488661
369604,1973,0.19058415,6.88478223
369604,1974,0.18728117,4.99899577
369604,1975,0.11303781,1.00475395
369604,1976,0.1717396,1.81639863
369604,1977,0.17507068,3.32072242
369604,1978,0.19783186,2.05432721
369604,1979,0.20523455,1.09815633
369604,1980,0.25659611,0.87984951
369604,1981,0.22387143,1.07613821
369604,1982,0.16449882,0.39781487
369604,1983,0.17680256,1.89316183
369604,1984,0.2377738,2.66847285
369604,1985,0.18906842,1.87536054
370064,1951,0.09121613,-1.51003529
370064,1952,0.10993408,-1.52435152
370064,1953,0.08494047,-1.32444433
370064,1954,0.14605307,-1.59882664
370064,1955,0.13659056,-1.48346196
370064,1956,0.09611334,-1.54856397
370064,1957,0.0798797,-1.34491724
370064,1958,0.06975734,-1.46278048
370064,1959,0.12895587,-1.01671469
370064,1960,0.1661344,-1.25830887
370064,1961,0.08419609,-1.3680414
370064,1962,0.10018975,-1.57989859
370064,1963,0.07827897,-1.46845813
370064,1964,0.13707239,-1.51476242
370064,1965,0.10708215,-1.29515908
370064,1966,0.09480022,-0.25913105
370064,1967,0.1828168,-0.08777152
370064,1968,0.14654772,1.83612151
370064,1969,0.12562435,2.80782177
370064,1970,0.10696741,-0.88355443
370064,1971,0.5386953,-0.69848574
370064,1972,0.14357128,-0.1519223
370064,1973,0.14107545,-0.48676896
370064,1974,0.10679239,-0.74421053
370064,1975,0.06213882,-1.06265494
370064,1976,0.08782196,-1.0752225
370064,1977,0.11249881,-0.98089039
370064,1978,0.06638064,-0.90797276
370064,1979,0.09621926,-1.02685752
370064,1980,0.2293803,-1.17087602
370064,1981,0.06850348,-1.0046576
370064,1982,0.07439015,-1.04710463
370064,1983,0.33901587,-0.59538635
370064,1984,0.21997159,-0.27826254
370064,1985,0.21637702,-0.72153876
370118,1951,0.13885309,-0.65911706
370118,1952,0.11906581,-0.96337888
370118,1953,0.22450635,-0.3332031
370118,1954,0.19637224,-0.73375577
370118,1955,0.39352609,1.08702693
370118,1956,0.41513649,-0.01477223
370118,1957,0.17562708,-1.4330759
370118,1958,0.09693247,-2.0647633
370118,1959,0.22904194,5.85648412
370118,1960,0.38864048,11.08988383
370118,1961,0.42573298,21.08177454
370118,1962,0.26202629,9.34886179
370118,1963,0.17628238,0.15149465
370118,1964,0.23617712,2.45657196
370118,1965,0.31362856,1.06237667
370118,1966,0.38751091,8.71555651
370118,1967,0.60758154,12.00976076
370118,1968,0.45899684,18.88231165
370118,1969,0.34968256,8.43399102
370118,1970,0.29162258,2.93264665
370118,1971,0.21347566,0.03103008
370118,1972,0.25181954,0.9390874
370118,1973,0.22526128,1.48878462
370118,1974,0.23380698,-0.8669168
370118,1975,0.17719308,-2.36249172
370118,1976,0.19188455,-1.85149706
370118,1977,0.18838205,-0.49001102
370118,1978,0.27913739,-0.7512115
370118,1979,0.38738047,-0.58365399
370118,1980,0.24008008,1.05245551
370118,1981,0.23700711,3.53767788
370118,1982,0.22658061,5.60734815
370118,1983,0.2044309,5.28999062
370118,1984,0.24516542,1.98704285
370118,1985,0.19878828,-0.71107574
370334,1951,0.1131159,0.18012203
370334,1952,0.09426818,-0.21647616
370334,1953,0.133395,-0.2907452
370334,1954,0.17183486,-0.14095678
370334,1955,0.11861735,0.4693029
370334,1956,0.16102411,0.24607001
370334,1957,0.13092399,0.05805769
